k69,369.17,838.33,2
k91,340.83,838.33,2
213,290.83,838.33,2
k92,369.17,674.17,2
k93,391.67,675.00,2
218,445.83,675.00,2
k94,369.17,566.67,2
k95,340.83,566.67,2
214,290.83,566.67,2
k96,369.17,437.50,2
k97,391.67,436.67,2
217,445.83,436.67,2
k98,369.17,397.50,2
k99,340.83,397.50,2
216,290.83,397.50,2
s10,185.83,475.83,2
k100,369.17,475.83,2
k101,369.17,732.50,2
k102,598.33,732.50,2
k103,796.67,732.50,2
k104,796.67,1017.50,2
k105,796.67,650.00,2
k106,796.67,627.50,2
k107,1071.67,650.00,2
k108,1104.17,631.67,2
222,796.67,578.75,2
205,423.75,1680.00,2
k110,657.50,991.25,3
s11,657.50,831.25,3
k111,752.50,991.25,3
k112,787.50,991.25,3
329,866.25,991.25,3
k113,752.50,708.75,3
k114,787.50,710.00,3
k115,752.50,646.25,3
k116,752.50,621.25,3
323,752.50,581.25,3
k117,880.00,646.25,3
k118,880.00,621.25,3
324,880.00,590.00,3
k120,1043.75,646.25,3
k121,1063.75,625.00,3
s12,1205.00,625.00,3
328,855.00,710.00,3
k119,563.75,1043.75,3
k122,417.50,1043.75,3
k123,417.50,1007.50,3
320,417.50,967.50,3
k124,325.00,1043.75,3
k125,325.00,1096.25,3
k126,298.75,1096.25,3
312,261.25,1096.25,3
k127,325.00,1115.38,3
k128,349.23,1115.38,3
301,395.83,1115.38,3
k129,325.00,1299.17,3
k130,349.23,1299.17,3
302,395.83,1299.17,3
k131,325.00,1367.50,3
k132,298.75,1367.50,3
311,261.25,1367.50,3
k133,325.00,1467.50,3
k134,349.23,1467.50,3
303,395.83,1467.50,3
k135,325.00,1622.50,3
k136,349.23,1622.50,3
k137,325.00,1638.33,3
k138,298.75,1638.33,3
310,261.25,1638.33,3
304,395.83,1622.50,3
k139,325.00,1899.17,3
k140,349.23,1899.17,3
307,399.17,1900.83,3
k141,325.00,1930.83,3
s13,143.33,1930.00,3
k142,325.00,825.00,3
k143,298.75,825.00,3
313,261.25,825.00,3
k144,325.00,724.17,3
k145,471.67,724.17,3
k146,471.67,741.67,3
319,471.67,777.50,3
k147,325.00,665.00,3
k148,354.17,665.00,3
318,393.33,665.00,3
k149,325.00,554.17,3
k150,298.75,554.17,3
314,261.25,554.17,3
k151,325.00,469.17,3
s14,143.33,469.17,3
k152,325.00,430.00,3
k153,354.17,430.00,3
317,395.83,430.00,3
k154,325.00,388.33,3
k155,298.75,388.33,3
316,261.25,388.33,3
s15,688.00,837.00,4
k156,688.00,995.00,4
k157,783.00,995.00,4
k158,783.00,1044.00,4
k159,873.00,1044.00,4
k160,949.00,1044.00,4
k161,1034.00,1044.00,4
k162,1117.00,1044.00,4
k163,783.00,1076.00,4
k164,873.00,1076.00,4
k165,949.00,1076.00,4
k166,1034.00,1076.00,4
k167,1117.00,1076.00,4
k163,1148.00,1060.00,4
458,783.00,1116.00,4
457,873.00,1116.00,4
456,949.00,1116.00,4
455,1034.00,1116.00,4
454,1117.00,1116.00,4
453,1195.00,1060.00,4
k168,1117.00,995.00,4
k169,1117.00,922.00,4
k170,1117.00,849.00,4
k171,1117.00,779.00,4
k172,1117.00,702.00,4
k173,1148.00,995.00,4
k174,1148.00,922.00,4
k175,1148.00,849.00,4
k176,1148.00,779.00,4
k177,1148.00,702.00,4
452,1181.00,995.00,4
451,1181.00,922.00,4
450,1181.00,849.00,4
449,1181.00,779.00,4
448,1181.00,702.00,4
k178,1081.00,628.00,4
s16,1238.00,629.00,4
k179,1081.00,702.00,4
k180,996.00,702.00,4
k181,996.00,772.00,4
k182,996.00,843.00,4
k183,996.00,909.00,4
k184,996.00,985.00,4
k185,967.00,771.00,4
k186,967.00,843.00,4
k187,967.00,908.00,4
k188,967.00,986.00,4
k189,996.00,1044.00,4
462,932.00,771.00,4
461,932.00,843.00,4
460,932.00,908.00,4
459,932.00,986.00,4
k190,783.00,702.00,4
k191,455.00,1044.00,4
k192,455.00,1010.00,4
433,455.00,971.00,4
k193,353.00,1044.00,4
k194,353.00,1125.00,4
k195,328.00,1124.00,4
420,292.00,1124.00,4
k196,353.00,986.00,4
k197,353.00,877.00,4
k198,352.00,779.00,4
k199,353.00,725.00,4
k200,459.00,725.00,4
k201,517.00,725.00,4
k202,353.00,668.00,4
k203,352.00,552.00,4
k204,328.00,986.00,4
k205,328.00,877.00,4
k206,328.00,779.00,4
k207,328.00,668.00,4
k208,328.00,552.00,4
k209,459.00,745.38,4
k210,517.00,706.92,4
421,292.00,986.00,4
422,292.00,877.00,4
423,292.00,779.00,4
424,292.00,668.00,4
425,292.00,552.00,4
431,517.00,668.00,4
432,459.00,771.00,4
211,352.00,472.31,4
s17,173.08,472.31,4
k212,594.62,725.00,4
k213,744.62,702.00,4
k214,774.62,528.12,4
k215,774.62,517.69,4
439,774.62,487.69,4
k216,818.75,528.12,4
k217,863.75,528.12,4
k218,889.37,528.12,4
k219,959.37,528.12,4
k220,818.75,541.87,4
436,818.75,566.25,4
k221,889.37,541.87,4
437,889.37,566.25,4
k222,863.75,517.69,4
440,863.75,487.69,4
k223,959.37,541.87,4
438,959.37,566.25,4
k224,959.37,517.69,4
439,959.37,487.69,4
k225,594.62,1044.00,4
k226,594.62,995.00,4
s18,696.36,857.27,5
k227,696.36,1013.64,5
s19,1244.55,650.91,5
s20,184.55,495.45,5
k228,795.45,1067.27,5
k229,599.09,1067.27,5
k230,879.09,1067.27,5
k231,795.45,1097.27,5
561,795.45,1134.55,5
k232,879.09,1097.27,5
560,879.09,1134.55,5
k233,961.82,1067.27,5
k234,961.82,1097.27,5
k235,1043.64,1067.27,5
k236,1043.64,1097.27,5
k237,1123.64,1067.27,5
k238,1123.64,1097.27,5
k239,1160.00,1080.91,5
559,961.82,1134.55,5
558,1043.64,1134.55,5
557,1123.64,1134.55,5
556,1200.91,1080.91,5
k240,1123.64,1018.18,5
k241,1160.00,1018.18,5
k242,1123.64,943.64,5
k243,1160.00,943.64,5
k244,1123.64,873.64,5
k245,1160.00,873.64,5
k246,1123.64,800.91,5
k247,1160.00,800.91,5
k248,1123.64,727.27,5
k249,1160.00,727.27,5
555,1200.91,1018.18,5
554,1200.91,943.64,5
553,1200.91,873.64,5
552,1200.91,800.91,5
551,1200.91,727.27,5
k250,1007.27,1067.27,5
k251,1007.27,1004.55,5
k252,975.45,1004.55,5
k253,1007.27,934.55,5
k254,975.45,934.55,5
k255,1007.27,864.55,5
k256,975.45,864.55,5
k257,1007.27,790.91,5
k258,975.45,790.91,5
562,939.09,1004.55,5
563,939.09,934.55,5
564,939.09,864.55,5
565,939.09,790.91,5
k259,1007.27,727.27,5
k260,1039.09,727.27,5
k261,1039.09,699.09,5
550,1039.09,657.27,5
k262,1096.36,650.91,5
k263,1096.36,708.18,5
k264,795.45,727.27,5
k265,602.73,748.18,5
k266,785.45,705.45,5
k267,785.45,553.68,5
k268,785.45,537.37,5
k269,829.47,553.68,5
k270,829.47,564.74,5
k271,874.21,553.68,5
k272,874.21,537.37,5
k273,897.89,553.68,5
k274,897.89,564.74,5
k275,964.21,553.68,5
k276,964.74,538.95,5
540,829.47,584.74,5
437,897.89,584.74,5
544,785.45,510.53,5
543,874.21,510.53,5
542,964.74,510.53,5
k277,438.00,748.18,5
k278,438.00,766.67,5
536,438.00,794.67,5
k279,366.00,748.18,5
k280,366.00,798.67,5
k281,338.67,798.67,5
k282,366.00,900.67,5
k283,338.67,900.67,5
k284,366.00,1016.00,5
k285,338.67,1016.00,5
k286,366.00,1067.27,5
k287,454.00,1067.27,5
k288,454.00,1034.00,5
537,454.00,1000.67,5
522,295.33,1016.00,5
523,295.33,900.67,5
524,295.33,798.67,5
k289,366.00,687.33,5
k290,338.67,687.33,5
525,295.33,687.33,5
k291,366.00,676.67,5
k292,392.67,676.67,5
535,426.00,676.67,5
k293,366.00,579.33,5
k294,338.67,579.33,5
526,295.33,579.33,5
k295,366.00,495.45,5
#
w1,k1,187.46
k1,k2,851.25
k2,k3,96.26
k3,40,250.96
k1,k4,238.75
k4,k5,107.38
k5,k6,38.75
k6,3,90.22
k4,k7,113.65
k8,24,93.75
k4,s1,177.54
k5,k11,582.5
k10,k7,571.25
k11,k10,196.25
k10,k13,130.0
k13,k12,30.0
k12,25,67.5
k13,k14,336.25
k14,k15,35.0
k15,29,52.5
k17,k16,163.75
k16,k15,201.94
k17,k19,42.52
k19,27,51.27
k16,k18,42.5
k18,28,51.49
k14,k20,82.5
k21,s2,225.01
k21,k20,79.46
k23,k20,67.5
k23,k21,85.6
k24,k25,25.0
k24,k23,72.5
k25,32,78.75
k28,k26,26.25
k26,k24,120.01
k28,37,65.0
k26,k27,120.0
k27,k29,26.28
k27,k30,75.0
k29,33,78.76
k30,40,154.48
k7,k8,45.0
k31,k11,375.05
k31,k32,35.0
k32,11,67.5
k33,k34,35.0
k34,10,67.6
k36,8,72.5
k37,9,75.09
k35,k36,26.25
k38,k39,30.0
k39,19,68.75
k40,k41,31.25
k41,14,71.35
k40,k42,42.5
k42,k43,30.03
k43,18,73.59
k42,k44,111.25
k44,k45,35.2
k45,15,67.6
k44,k46,86.25
k46,k47,35.0
k47,16,67.5
k46,17,131.11
k44,17,98.75
s3,k22,236.0
k37,k35,32.5
k35,k33,55.0
k33,k31,146.25
k31,k38,81.25
k22,k48,51.76
k48,k38,73.5
k48,k40,185.5
s4,k49,191.25
k49,k50,54.17
k50,105,85.08
k49,k51,240.0
k51,k52,49.92
k52,105a,187.92
k51,k52,49.92
k53,k54,55.0
k54,103,117.5
k55,k56,55.0
102,k56,117.5
k58,k57,55.0
101,k58,117.5
k52,k53,253.75
k53,k55,306.25
k57,k59,222.5
k59,k55,95.0
k61,k59,153.39
k61,k60,160.56
k60,k59,300.0
k62,k60,28.75
k62,k63,68.76
k60,k64,223.75
k64,k65,61.25
k63,113,80.0
k65,107,87.5
k66,k67,412.5
k67,k68,47.25
k68,s5,112.5
k61,s6,200.0
k52,k66,347.31
k109,k66,104.0
k109,k64,152.25
k109,k53,301.06
s1,s6,10
s2,s5,10
s3,s4,10
k71,227,251.47
k70,k72,72.96
k73,k72,229.17
k74,k75,22.52
k74,k73,73.33
k75,219,54.17
k77,k76,28.33
k76,k73,51.67
k78,k76,21.67
k78,k79,22.52
k78,k80,182.5
k80,k81,22.5
k83,k82,28.33
k82,k80,78.33
k82,k84,89.17
k84,k85,22.52
212,k77,50.0
k79,201,54.17
k81,202,54.17
211,k83,50.0
k85,203,54.17
k87,k86,28.33
k86,k84,182.5
210,k87,50.0
k89,k88,20.02
k88,k86,25.0
k88,k90,256.67
s8,k90,189.17
s7,k70,162.5
k74,k69,136.67
k91,k69,31.68
213,k91,50.0
k92,k93,22.56
k93,218,54.17
k92,k94,107.5
k94,k95,28.33
214,k95,50.0
k96,k97,22.52
k97,217,54.17
k96,k98,40.0
k99,k98,28.33
216,k99,50.0
k94,k100,90.83
k100,k96,38.33
k100,s10,183.33
k92,k101,58.33
k101,k69,105.83
k101,k102,229.17
k102,k72,315.83
k70,k104,99.74
k72,k104,200.72
k104,k71,30.0
k104,k103,285.0
k102,k103,198.33
k103,k105,82.5
k105,k106,22.5
k105,k107,135.83
k107,k108,37.31
k108,s9,144.17
k106,222,48.75
k89,205,34.59
s4,s10,10
s6,s7,10
s5,s9,10
s11,k110,160.0
k110,k111,95.0
k111,k112,35.0
329,k112,78.75
k113,k111,282.5
k113,k114,35.02
k113,k115,62.5
k115,k116,25.0
k116,323,40.0
k115,k117,123.75
k117,k118,25.0
k118,324,31.25
k120,k121,29.18
k121,s12,141.25
k117,k120,163.75
k114,328,67.5
k110,k119,107.45
k122,k119,146.25
k122,k123,36.25
k123,320,40.0
k124,k122,92.5
k126,k125,26.25
k124,k125,52.5
312,k126,37.5
k127,k125,19.13
k127,k128,24.23
k128,301,46.6
k127,k129,185.45
k129,k130,24.23
k130,302,46.6
k129,k131,68.33
k131,k132,26.25
311,k132,37.5
k133,k131,101.7
k133,k134,24.23
k134,303,46.6
k135,k136,24.23
k135,k133,155.0
k137,k135,18.33
k138,k137,26.25
k138,310,33.75
k136,304,46.6
k137,k139,260.83
k139,k140,24.23
k140,307,49.96
k139,k141,31.67
s13,k141,181.67
k142,k124,218.75
k143,k142,26.25
313,k143,37.5
k144,k142,100.83
k145,k146,17.5
k145,k144,146.67
k146,319,35.83
k147,k144,59.17
k147,k148,29.17
k148,318,39.17
k149,k147,110.83
k150,k149,26.25
k150,314,37.5
k149,k151,85.0
s14,k151,181.67
k152,k151,39.17
k152,k153,29.17
k153,317,41.67
k155,k154,26.25
k154,k152,41.67
316,k155,37.5
s7,s11,10
s10,s14,10
s9,s12,10
s8,s13,10
s15,k156,158.0
k157,k158,95.0
k158,k159,90.0
k159,k160,76.0
k161,k162,83.0
k158,k163,32.0
k159,k164,32.0
k160,k165,32.0
k161,k166,32.0
k162,k167,32.0
k162,k163,32.76
k163,458,40.0
k164,457,40.0
k165,456,40.0
k166,455,40.0
k167,454,40.0
k163,453,47.0
k162,k168,49.0
k168,k173,31.0
k169,k168,73.0
k169,k174,31.0
k170,k169,73.0
k170,k175,31.0
k170,k171,70.0
k171,k176,31.0
k172,k171,77.0
k177,k172,35.0
k173,452,33.0
k174,451,33.0
k175,450,33.0
k176,449,33.0
k177,448,33.0
k178,k172,82.29
k178,s16,157.0
k178,k179,74.0
k179,k172,36.0
k180,k179,85.0
k180,k181,70.0
k182,k181,70.0
k183,k182,67.0
k184,k183,76.0
k185,k181,29.02
k182,k186,29.02
k187,k183,29.02
k188,k184,29.02
k184,k189,59.0
k189,k161,38.0
k189,k160,47.0
462,k185,35.0
461,k186,35.0
460,k187,35.0
459,k188,35.0
k190,k180,213.0
k192,k191,34.0
k192,433,39.0
k193,k191,102.0
k193,k194,81.0
k195,k194,25.02
420,k195,36.0
k193,k196,58.0
k197,k196,109.0
k198,k197,98.0
k199,k198,54.0
k203,k202,116.0
k202,k199,57.0
k199,k200,106.0
k200,k201,58.0
k204,k196,25.0
k205,k197,25.08
k198,k206,24.0
k207,k202,25.0
k208,k203,24.0
k200,k209,20.38
k201,k210,18.08
421,k204,36.0
422,k205,36.0
423,k206,36.0
424,k207,36.0
425,k208,36.0
k210,431,38.92
k209,432,25.62
k203,211,79.69
s17,211,178.92
k201,k212,77.62
k212,k213,144.15
k213,k190,46.08
k213,k214,161.73
k214,k190,159.14
k214,k215,25.38
k215,439,30.0
k214,k216,44.13
k216,k217,45.0
k217,k218,25.63
k218,k219,70.0
k220,k216,11.88
k220,436,26.25
k218,k221,31.27
437,k221,24.38
k217,k222,15.67
k222,440,30.0
k219,k223,13.75
k223,438,24.38
k224,k219,10.43
439,k224,30.0
k191,k225,139.62
k212,k226,270.0
k226,k225,49.0
k226,k156,93.38
k156,k158,106.89
k156,k225,105.46
k156,k157,95.0
k157,k190,293.0
k158,k225,188.38
s11,s15,10
s14,s17,10
s12,s16,10
s18,k227,160.0
k227,k229,109.37
k227,k228,113.03
k228,k229,196.36
k228,k230,83.64
k228,k231,30.0
k231,561,37.27
k230,k232,30.0
k232,560,37.27
k233,k234,30.0
k230,k233,82.73
k236,k235,30.0
k235,k237,80.0
k237,k238,30.0
k237,k239,38.84
k234,559,37.27
k236,558,37.27
k238,557,37.27
k239,556,40.91
k240,k237,49.09
k240,k241,36.36
k242,k240,74.55
k242,k243,36.36
k244,k242,70.0
k244,k245,36.36
k246,k244,72.73
k247,k246,36.36
k248,k246,73.64
k248,k249,36.36
k241,555,40.91
k243,554,40.91
k245,553,40.04
k247,552,40.91
k249,551,40.91
k233,k250,45.45
k250,k235,36.36
k252,k251,31.82
k251,k250,62.73
k253,k251,70.0
k254,k253,31.82
k256,k255,31.82
k255,k253,70.0
k258,k257,31.82
k257,k255,73.64
565,k258,36.36
564,k256,36.36
563,k254,36.36
562,k252,36.36
k259,k257,63.64
k259,k260,31.82
k260,k261,28.18
k261,550,41.82
k262,s19,147.28
k260,k263,60.37
k263,k248,33.29
k248,k260,84.55
k263,k262,57.27
k264,k259,211.82
k264,k228,340.0
k265,k264,193.86
k265,k229,319.11
k264,k266,43.1
k265,k266,182.56
k267,k266,151.77
k267,k268,16.85
k267,k269,44.02
k269,k270,11.05
k269,k271,44.74
k271,k272,16.32
k271,k273,23.68
k273,k274,11.05
k273,k275,66.32
k276,k275,14.75
k270,540,20.0
k274,437,20.0
k268,544,26.84
543,k272,26.84
542,k276,28.42
k277,k265,162.74
k277,k278,18.48
k278,536,28.0
k279,k277,72.0
k279,k280,50.48
k281,k280,27.33
k280,k282,102.0
k283,k282,27.33
k282,k284,115.33
k285,k284,27.33
k284,k286,51.27
k286,k287,88.0
k287,k229,145.09
k288,k287,33.27
537,k288,33.33
522,k285,43.33
523,k283,43.33
524,k281,43.33
k290,k289,27.33
k289,k279,60.85
525,k290,43.33
k291,k289,53.33
k292,k291,54.62
k292,535,33.33
k293,k291,97.33
k294,k293,27.33
526,k294,43.33
k295,k293,83.88
k295,s20,181.45
s15,s18,10
s16,s19,10
s17,s20,10
w1,ee,161.22
