k2132,1829.17,1811.67,2
k2133,1778.33,1811.67,2
241,1712.50,1811.67,2
k2134,1947.50,1811.67,2
k2135,1890.00,1771.67,2
k2136,1890.00,1710.83,2
k2137,1890.00,1583.33,2
k2138,1947.50,1583.33,2
k2140,1993.33,1613.33,2
s25,2153.33,1613.33,2
k2139,1994.17,1560.00,2
s26,2153.33,1557.50,2
k2117,3042.50,1560.00,2
k2118,3088.33,1577.50,2
k2119,3120.83,1592.50,2
k2120,3150.83,1540.83,2
k2122,3190.83,1447.50,2
k2123,3213.33,1393.85,2
229a,3248.33,1409.17,2
k2121,3166.67,1496.67,2
229,3201.67,1512.50,2
k2113,3177.50,1265.83,2
k2114,3215.83,1283.33,2
k2115,3254.17,1300.00,2
k2116,3284.17,1312.50,2
228a,3316.67,1327.50,2
k2112,3278.33,1249.17,2
k2111,3309.17,1175.00,2
k2109,3295.00,1105.00,2
k2110,3334.17,1121.67,2
228,3345.83,1185.83,2
k2108,3254.17,1086.67,2
k2106,3316.67,978.46,2
k2107,3345.83,990.83,2
k2105,3305.00,942.50,2
k2097,2774.17,785.83,2
k2098,2801.67,727.50,2
223,2825.00,674.17,2
k2099,2930.00,852.50,2
k2100,2956.67,792.50,2
224,2973.33,750.83,2
k2101,3071.67,915.83,2
k2102,3096.67,852.50,2
225,3112.50,813.85,2
k2103,3284.17,1010.83,2
k2104,3294.17,970.00,2
226,3324.17,898.33,2
227,3381.67,1007.50,2
244,1997.50,1813.33,2
233,2545.00,2886.67,2
s27,2758.33,1799.17,2
s28,2814.17,1816.67,2
k2302,2655.83,2053.33,2
k2303,2705.83,2077.50,2
k2301,2734.17,2090.00,2
k2300,2790.83,2115.83,2
k3000,1874.17,3105.83,3
k3001,1874.17,2836.67,3
s35,2033.33,2836.67,3
s34,1706.67,2836.67,3
k3047,1420.83,3105.83,3
k3048,1344.17,3122.50,3
k3049,1304.17,3138.33,3
k3050,1262.50,3158.33,3
k3052,1330.83,3330.00,3
k3053,1350.00,3375.00,3
301a,1304.17,3395.83,3
k3054,1365.00,3415.00,3
k3055,1262.50,3460.00,3
k3056,1272.50,3483.33,3
301,1288.33,3517.50,3
k3051,1290.00,3225.00,3
302ab,1268.33,3234.17,3
k3045,1335.83,3021.67,3
k3043,1223.33,2730.83,3
k3046,1272.50,3046.67,3
303,1223.33,3068.33,3
k3004,2273.33,3105.83,3
k3006,2385.83,3147.50,3
k3005,2333.33,3125.00,3
k3011,2389.17,3050.83,3
k3007,2534.17,3216.67,3
k3008,2465.00,3386.67,3
k3010,2405.83,3526.67,3
k3009,2451.67,3414.17,3
329,2405.00,3390.83,3
330,2388.33,3566.67,3
k3012,2470.00,2864.17,3
k3013,2506.67,2879.17,3
327,2540.83,2892.50,3
k3015,2636.67,2590.00,3
326,2679.17,2609.17,3
k3017,2675.00,2500.83,3
325,2715.00,2517.50,3
k3014,2597.50,2573.33,3
k3016,2633.33,2484.17,3
k3018,2715.00,2297.50,3
k3019,2756.67,2314.17,3
324a,2800.83,2332.50,3
k3020,2740.00,2230.83,3
k3021,2358.33,2068.33,3
k3022,2375.00,2030.83,3
339,2392.50,1989.17,3
k3030,1945.83,1581.67,3
k3033,1982.50,1558.33,3
s38,2151.67,1558.33,3
k3029,1890.83,1581.67,3
k3025,1890.83,1867.50,3
k3024,2199.17,1956.67,3
338,2215.00,1919.17,3
k3023,2181.67,1992.50,3
k3034,1603.33,1985.83,3
k3035,1589.17,1949.17,3
333,1575.00,1912.50,3
k3036,1416.67,2061.67,3
k3037,1401.67,2020.00,3
332,1389.17,1984.17,3
k3038,1010.83,2230.83,3
k3135,960.00,2249.17,3
k3134,910.00,2271.67,3
k3132,818.33,2022.50,3
k3131,869.17,2003.33,3
k3133,857.50,2131.67,3
306,806.67,2153.33,3
k3136,950.83,2090.00,3
k3137,995.00,2073.33,3
k3139,1090.83,2038.33,3
k3138,1027.50,2061.67,3
s36,934.17,1808.33,3
s37,995.00,1787.50,3
k3130,910.00,1989.17,3
k3039,1113.33,2448.33,3
k3040,1049.17,2469.17,3
305a,1003.33,2487.50,3
k3041,1150.83,2548.33,3
k3042,1085.00,2570.00,3
305,1046.67,2583.33,3
k3044,1157.50,2758.33,3
304,1113.33,2776.67,3
k3026,1890.83,1810.83,3
k3027,1834.17,1810.83,3
k3028,1943.33,1810.83,3
337,2000.00,1810.83,3
334,1781.67,1810.83,3
k3057,2788.33,2114.17,3
k3058,2735.83,2094.17,3
k3059,2698.33,2078.33,3
s41,2812.50,1815.83,3
k3060,2651.67,2057.50,3
s40,2762.50,1795.00,3
k3061,2818.33,2050.83,3
k3062,2866.67,2070.83,3
324,2927.50,2098.33,3
k3063,2970.83,1701.67,3
k3064,3024.17,1721.67,3
323a,3073.33,1745.00,3
323,3212.50,1416.67,3
k3066,3166.67,1396.67,3
k3068,3203.33,1312.50,3
322,3249.17,1330.83,3
321,3327.50,891.67,3
k3070,3305.83,942.50,3
k3069,3280.83,997.50,3
k3067,3148.33,1290.83,3
k3065,3113.33,1375.00,3
k3077,2902.50,770.83,3
319,2919.17,732.50,3
k3073,3124.17,792.50,3
k3074,3087.50,776.67,3
320,3101.67,740.00,3
k3075,3166.67,808.33,3
320a,3204.17,825.83,3
k3071,3073.33,908.33,3
k3076,2879.17,825.83,3
k3078,2812.50,796.67,3
k3079,2837.50,740.00,3
318,2852.50,704.17,3
k3080,2670.83,735.83,3
k3081,2692.50,680.83,3
k3082,2711.67,639.17,3
k3084,2681.67,625.00,3
s45,2844.17,421.67,3
s44,2785.83,397.50,3
k3083,2739.17,651.67,3
k3086,2597.50,639.17,3
k3085,2573.33,692.50,3
317a,2615.83,595.83,3
k3087,2383.33,610.00,3
k3088,2405.00,557.50,3
317,2423.33,515.83,3
k3090,2176.67,515.83,3
k3091,2195.83,468.33,3
316,2215.00,425.00,3
k3093,2108.33,618.33,3
k3089,2272.50,559.17,3
k3095,1985.83,566.67,3
k3098,1826.67,566.67,3
k3099,1825.83,515.83,3
k3096,1985.83,515.83,3
k3100,1905.00,515.83,3
k3101,1905.00,459.17,3
k3092,2085.83,471.67,3
k3140,2099.17,427.50,3
k3102,2072.50,354.17,3
